,bias,bias_std_err,tau,phi_S2S,phi_w,sigma
pSA_0.351119173422,-0.22184435368817462,0.0371448232642556,0.4232118006169596,0.40278074604802594,0.541543366259094,0.7966239860233214
pSA_0.376493580679,-0.23233848062121806,0.03610447885208183,0.4185475865066034,0.3856949312520545,0.5407089662416754,0.7850534047682176
pSA_0.403701725860,-0.2459839363413692,0.035727251399426015,0.4125565923296453,0.3821428357854551,0.5369914596718839,0.777557661255639
pSA_0.432876128108,-0.2552488628775999,0.03536381213586595,0.40021112056393976,0.38187225199700764,0.5335242753051511,0.7685333500949696
pSA_0.464158883361,-0.26758946497668445,0.03541582253783442,0.40021180815926755,0.3834090720658481,0.5300135267357872,0.7668678807039789
pSA_0.497702356433,-0.27969041012674156,0.035577663636172874,0.40020087128820275,0.387375462605669,0.5240854380722743,0.7647784207260299
pSA_0.533669923121,-0.28932150534046325,0.035324661129956456,0.3952960167131771,0.3865102928060686,0.5145784573514958,0.7552748744957576
pSA_0.572236765935,-0.29139434775600076,0.035578929091146634,0.3918170776192371,0.39399760888219987,0.506996335257204,0.7521967974428005
pSA_0.613590727341,-0.2866324692614087,0.03589772440616196,0.3852730132341395,0.4035497091793912,0.5018622263396535,0.7504354447465007
pSA_0.657933224658,-0.285315810664022,0.035682833151898144,0.380176770225298,0.402483038495573,0.4980775149823416,0.7447202050613053
pSA_0.705480231072,-0.28366873537595666,0.03526637242523806,0.37515031063888,0.39806233290873977,0.4921443658198659,0.7357971549696523
pSA_0.756463327555,-0.28175356777441724,0.0355282282000976,0.36753681487772377,0.40765508399824973,0.4814047526671597,0.7300797995360585
pSA_0.811130830790,-0.2731059018722118,0.03579820831731377,0.3601040080242148,0.4167448566724126,0.4731356276906328,0.7260912438173472
pSA_0.869749002618,-0.25783544780468304,0.035747818320665405,0.36005932776078137,0.41743073133207015,0.46233586574661784,0.719475911843925
pSA_0.932603346883,-0.23917250980785662,0.03537062628612391,0.36311642809507577,0.4110954765600024,0.45131727994805204,0.7103100156835255
pSA_1.000000000000,-0.2242096846311141,0.03530484376330707,0.3638563173231258,0.4109953307585066,0.4417437763859051,0.7045893453189042
pSA_1.072267222010,-0.2262694427299084,0.035363195394025826,0.3626631621894941,0.41295642701257695,0.438666436996977,0.7031968591851786
pSA_1.149756995398,-0.23861911489124216,0.0355096812559087,0.3623207307915784,0.41644962675970854,0.4331959700114749,0.701687503112195
pSA_1.232846739442,-0.2525542277013362,0.0352412510018497,0.3606947683705446,0.4128366318366074,0.4299952099829617,0.696728556271642
pSA_1.321941148466,-0.2768321451568805,0.0351740651561842,0.3569860640700403,0.413441996893573,0.42801540683317274,0.6939528249255352
pSA_1.417474162927,-0.29232833139409986,0.03526604782568024,0.3527518891439191,0.41723879900364924,0.4245238363909678,0.6919122764864897
pSA_1.519911082953,-0.31486939066607955,0.03511881907174875,0.34756115741356725,0.4171415266347593,0.4214899330546101,0.6873569487916855
pSA_1.629750834621,-0.33414306400394433,0.035017284425016185,0.34716076793973016,0.4163279647386871,0.4156691005817084,0.683103487180652
pSA_1.747528400008,-0.3477569704417219,0.035131614707101216,0.34863992711874026,0.41824592493379814,0.4119275009189135,0.682761831474483
pSA_1.873817422860,-0.35928171501786516,0.03514822234163078,0.3517030520765517,0.41719698712199654,0.41287932322040294,0.6842643483673331
pSA_2.009233002565,-0.3662327987167287,0.03492936816552968,0.3542275303804739,0.41252446743833215,0.41170793506928205,0.6820241955486194
pSA_2.154434690032,-0.3656671637999722,0.03444129494938286,0.3586924033401904,0.4021095762408698,0.4117192294817212,0.6781335233149854
pSA_2.310129700083,-0.362629102906134,0.034033046250589075,0.362268873295299,0.3938020187776573,0.40858482732084817,0.673246112256737
pSA_2.477076355992,-0.35822025176891714,0.03343829786293272,0.36069381920089266,0.3842763005285952,0.4056448759932313,0.6650684714954043
pSA_2.656087782947,-0.34623557519979115,0.03314319354110646,0.35899120950270397,0.38026480319024125,0.4019014176980704,0.659545873001451
pSA_2.848035868436,-0.32513168689632965,0.03280829930865196,0.3587338568445599,0.374901180939584,0.3981508045213147,0.6540374138055391
pSA_3.053855508833,-0.3019162664214557,0.0323266864918631,0.3535880094834006,0.36864588292749334,0.39713384222043174,0.6470236132372507
pSA_3.274549162878,-0.2746423181237224,0.031620131677647746,0.3485930039025282,0.3584698723259704,0.3946452155705783,0.6369949590914623
pSA_3.511191734215,-0.2508137220202023,0.03076664805296592,0.3441866573505115,0.34544378343228926,0.3913613491328695,0.6252675972775437
pSA_3.764935806792,-0.23054868919338461,0.03004156187882073,0.3370475748621832,0.3356525095173847,0.3901662274286673,0.6152181400866814
pSA_4.037017258597,-0.212307045620025,0.029421163598693418,0.3334857723661956,0.3260422233752456,0.3893763877363868,0.6075609130949657
pSA_4.328761281083,-0.19129637826599757,0.028804986399812063,0.33100320597985866,0.31589019865120244,0.3890064304517054,0.6005628550831448
pSA_4.641588833613,-0.1707231911213606,0.02841881976679275,0.3294650637113812,0.30984584595525194,0.38648168769593033,0.5949115660216775
pSA_4.977023564332,-0.15710996190566248,0.027988354699722762,0.3273071083668744,0.3032127864214312,0.3842223057090548,0.5888078780394465
pSA_5.336699231206,-0.14543744536868713,0.027775853446986746,0.325760039559489,0.30029380034696473,0.38230366935595494,0.5851940408989568
pSA_5.722367659350,-0.13571943225026836,0.02757873655853707,0.3239567256367899,0.29734996161479105,0.38313755384909554,0.5832318106268696
pSA_6.135907273413,-0.12728489495465561,0.027455088554255557,0.323626192147519,0.29505538161646866,0.38397675681948046,0.5824343226856993
pSA_6.579332246576,-0.1184961233999177,0.027463467614829828,0.32393019715467447,0.29498040703219985,0.38449047024851113,0.5829040528881831
pSA_7.054802310719,-0.11148429995129913,0.027739060462166416,0.32733636480437883,0.2987148314436154,0.38301165074909893,0.5857282397642124
pSA_7.564633275546,-0.1020722156919708,0.027832238458847778,0.3322672655302235,0.2980182198316545,0.38299686633393937,0.5881351840488527
pSA_8.111308307897,-0.09157888646366849,0.027893990210181772,0.3343770201680943,0.2979057509064657,0.38436984913672306,0.5901660859156739
pSA_8.697490026178,-0.08338334019788822,0.027985230900320783,0.3358530651660095,0.29860131712574767,0.3861638276387182,0.5925221765868521
pSA_9.326033468832,-0.07203366244368486,0.02822385275991843,0.3391640565247299,0.30114390633142324,0.3880680362120696,0.5969227004297553
pSA_10.000000000000,-0.05943546918469786,0.028642596017168596,0.34390334032564995,0.30637405019486075,0.3899796608491444,0.6035053454576492
