,bias,bias_std_err,tau,phi_S2S,phi_w,sigma
freq_2.1544,-0.002775126559433251,0.048939859641119604,0.38621508254363357,0.6238128101135907,0.5225518347442869,0.9007579763957803
freq_2.3101,-0.00452975106280204,0.04791187872466206,0.3874529235589254,0.6062698762165614,0.5244322065446909,0.890343793173927
freq_2.4771,-0.019415096807256844,0.047858506739274165,0.39812031610504917,0.6019701769244423,0.5244603099190537,0.8921471272623246
freq_2.6561,-0.026690889440012938,0.04897050511537458,0.4065192428133247,0.6178833881801731,0.5229944421503236,0.9058482006863278
freq_2.8480,-0.040435813336528015,0.049471233375199354,0.416382582756077,0.6233052687123708,0.5204165829552546,0.912533469546211
freq_3.0539,-0.05112397728893517,0.04877607220710545,0.42069007295688804,0.6109305441733737,0.5153452255868699,0.9032147966146414
freq_3.2745,-0.047887809035962535,0.047499870873083265,0.42355153741790047,0.5887254073665279,0.5141222635020125,0.8889967446264266
freq_3.5112,-0.05588740119002947,0.04667830255800617,0.4190657991208576,0.576107258409277,0.5167590731881485,0.8800884369805859
freq_3.7649,-0.07066364272546616,0.04561517207371657,0.4064333330055194,0.5619568921454228,0.5215684204937445,0.867765648123995
freq_4.0370,-0.07773998630772846,0.045747710839168426,0.3978524266763404,0.5675571563214118,0.5183810882613885,0.8655210175212164
freq_4.3288,-0.08519907661339754,0.045892064296677186,0.3934359786922888,0.571510605148244,0.5180755104531986,0.8659205943144056
freq_4.6416,-0.10198369796493371,0.04562561401378602,0.3924210450261359,0.5678025084729289,0.5147726448482342,0.8610370730065002
freq_4.9770,-0.12219001443034697,0.04472822756488087,0.3909208286607565,0.5533533459911902,0.5138804651614248,0.8503482535261543
freq_5.3367,-0.13692196807615,0.04436461452492398,0.3963934677322439,0.5453738316053474,0.5134166558169921,0.8474414787647552
freq_5.7224,-0.15045563767696465,0.04477745208313019,0.40925807776580364,0.5490302528573453,0.5039447496164439,0.8502274421795273
freq_6.1359,-0.1553009834131705,0.04559146846754114,0.4171202627842624,0.561130668618361,0.4952711999642921,0.856825829677987
freq_6.5793,-0.16936802118452088,0.04575544869024828,0.4175684867308506,0.5640166089423547,0.4931242118469117,0.8577002183648804
freq_7.0548,-0.18395127678503628,0.04646397479868025,0.4151289104986505,0.5772757919203271,0.48940294788753014,0.8631886223010832
freq_7.5646,-0.1964968409166936,0.04730999230361261,0.41957831606443446,0.5909390097988462,0.4811575904203518,0.869923849214761
freq_8.1113,-0.20845882318875403,0.047374908756534016,0.4239110642812564,0.5903905998468744,0.4824281003291886,0.8723522928237475
freq_8.6975,-0.2273474859589634,0.04833803228277432,0.41736090536916454,0.6087304141186166,0.4819674979145425,0.8814961777850178
freq_9.3260,-0.2533781900427526,0.049996308708234294,0.4180464951354399,0.6358785088375506,0.4825905217796706,0.9011092951512969
freq_10.0000,-0.26935795659404327,0.0516720231620574,0.42894477720279167,0.6599438259777698,0.483113282979567,0.9235355540135013
freq_10.7227,-0.29142758017775544,0.053107996068912464,0.428588187516735,0.6834485741735006,0.48415623120783907,0.9408491081124802
freq_11.4976,-0.32712623768939486,0.05444898138793472,0.4255253376185818,0.7061272161267623,0.4845913943004527,0.9563034443838401
freq_12.3285,-0.3486141685166417,0.05587659242273309,0.4284646709089332,0.7285028545424063,0.48324614393837273,0.9735631561048524
freq_13.2194,-0.361805345058843,0.05786881537222529,0.4314580574408689,0.760136474372507,0.47895829142561447,0.9966767579950166
freq_14.1747,-0.36976638940137874,0.059413851320429444,0.43055956062953427,0.7851224406410778,0.47859176063963044,1.0153072714207465
freq_15.1991,-0.36894654771175783,0.060260152525101356,0.4296025173524082,0.798352236810649,0.48381128490567116,1.0276176216561146
freq_16.2975,-0.35295430986363596,0.061680034529020704,0.42508046990910786,0.8214713682654785,0.49002358165390847,1.0467242833502193
freq_17.4753,-0.3289841437600058,0.06302699983345811,0.4280759924541828,0.8414172173778357,0.496379458768518,1.0665948415883233
freq_18.7382,-0.29846475923094606,0.06307342329053986,0.42575792502781046,0.8423035305757921,0.5009669337540886,1.0685096710181918
freq_20.0923,-0.26001059105094276,0.06352151433983355,0.4188709410463796,0.8508169931007655,0.5038038403638214,1.0738532164907095
freq_21.5443,-0.23060042275482542,0.06567734566484958,0.42116097278381237,0.882877924164986,0.5177266875247384,1.106747901262713
freq_23.1013,-0.2268985582790422,0.07144007769943891,0.4254626019444225,0.9683958188669874,0.5576980764281007,1.1957575139232806
freq_24.7708,-0.22211210040256607,0.08378214653340746,0.433666448447895,1.1505473872714715,0.641396979166097,1.3868006214845792
freq_26.5609,-0.15471424585758425,0.09558713760519245,0.44639789408110564,1.3239355372552586,0.7055039953514409,1.5651876162633864
freq_28.4804,0.058540514111946995,0.07952226948110497,0.42582336217077404,1.0856574896600772,0.6500481963332727,1.3351181139440749
freq_30.5386,0.24920348664968917,0.07327100799476619,0.421298514871188,0.9909129592527084,0.6344110466607905,1.2497512982881307
freq_32.7455,0.46339486000834695,0.06977081676947844,0.4222155831816696,0.9361156200416006,0.6321287436444023,1.205887723342749
freq_35.1119,0.6960637223766656,0.06782302202311415,0.43089089726261637,0.9023182680559636,0.6421565082873006,1.1883645077782465
freq_37.6494,0.9516420585674156,0.06750799815987144,0.43561348328621075,0.8952929228454297,0.6505521912545758,1.1893387566475704
freq_40.3702,1.2298244102350642,0.06776848114219228,0.4358908742154557,0.8984882543471272,0.6589899670922459,1.1964738919643427
freq_43.2876,1.5430858909185308,0.06266915786729907,0.4358711282219569,0.8153463282428135,0.6736232402214661,1.1439150078406115
freq_46.4159,1.8991982188272596,0.06019061544007525,0.4411465895797451,0.7705789810147005,0.6998851494419728,1.1305934290844375
freq_49.7702,2.2193439198668936,0.06016361385381567,0.45143401414788065,0.7618080719967495,0.7430176374823872,1.1559495738564818
freq_53.3670,2.3719167651582618,0.05892787841826869,0.45966943392028947,0.736765491304326,0.7590451244285151,1.1533728272229256
freq_57.2237,2.4690812567830736,0.05842548834562074,0.44127637015502635,0.7352821203536243,0.7504413938184138,1.1395292523340685
freq_61.3591,2.5035829081977834,0.05878297876628989,0.41585967094792203,0.7478938631203251,0.7575913456003597,1.1429038206876907
freq_65.7933,2.3920754689720862,0.06031294083207053,0.38631027255679234,0.7774500683748777,0.7876381850262094,1.1721937322859164
freq_70.5480,2.070991505291951,0.06341945628594835,0.37973085360211245,0.8230922737723373,0.8399617215389754,1.2358042344853106
freq_75.6463,1.5185139103755447,0.06785522763422565,0.3967400173183394,0.8817651660855865,0.9100593243314917,1.3278254490957724
freq_81.1131,0.6889628014721003,0.07359534699306221,0.41283378048925357,0.9627914352227243,0.9695954448239567,1.4274152880905573
freq_86.9749,-0.5410703195219229,0.08126518410345661,0.4191945121985518,1.0804151532196407,0.9940875299953227,1.5268369132478437
freq_93.2603,-2.0312745718809904,0.09095117898566031,0.41635405673999387,1.2357448153568886,0.9631443029736335,1.6211301297538847
freq_100.0000,-2.410730359497449,0.0985849018582819,0.4193132274853324,1.355097901365243,0.9407063843300592,1.7020700357353058
