,bias,bias_std_err,tau,phi_S2S,phi_w,sigma
pSA_1.321941148466,0.02116679971468798,0.03330503640566796,0.34082170167968506,0.3871511178335176,0.42765436870329654,0.6700251334439579
pSA_1.417474162927,0.01908410021261401,0.032965080499327504,0.3334997483806961,0.38500443282352903,0.42169638019359595,0.6612702416804621
pSA_1.519911082953,0.00473542608498162,0.03231655998269591,0.3280250935181798,0.37640967234521644,0.41742186340985055,0.6507885335999672
pSA_1.629750834621,-0.01086736645137068,0.031819071544712946,0.3281520383180946,0.3683373835506154,0.41194770440050305,0.6426951839978868
pSA_1.747528400008,-0.0245852401774657,0.0318546233310316,0.32902149759228044,0.36918208007115155,0.40796461931605965,0.6410816521608044
pSA_1.873817422860,-0.03943632234137728,0.03186429038598491,0.3308476849501388,0.3685333218405907,0.4083570641847006,0.6418975711227409
pSA_2.009233002565,-0.051667242588880294,0.03164900459366197,0.3324991514036051,0.3641128136595137,0.4075860758665162,0.6397345043027074
pSA_2.154434690032,-0.05869904890282007,0.0311943320617154,0.33662003002046076,0.35431830975624984,0.4066008396101082,0.6357505422814412
pSA_2.310129700083,-0.0653898478182388,0.030830818273661305,0.34156953934939244,0.34594931197336015,0.40373098523093276,0.6319409664689709
pSA_2.477076355992,-0.07290872505130573,0.03046780695466599,0.34248996808307747,0.33930422951779576,0.4010276749827523,0.6270964315863107
pSA_2.656087782947,-0.07478140800283498,0.03028509057786296,0.3422982276133492,0.33655688453328586,0.39763648156296894,0.6233405045589201
pSA_2.848035868436,-0.0668958911076168,0.030167268172964324,0.3437201549584341,0.3342386905690667,0.39427651394427154,0.6207358670529854
pSA_3.053855508833,-0.056245874492964296,0.02998604219907487,0.340455747151694,0.3325261407954342,0.393652067627433,0.6176129050046446
pSA_3.274549162878,-0.04098458672495268,0.02953376768757417,0.3370848104868993,0.32597734929218436,0.39232366843042876,0.6113961584138852
pSA_3.511191734215,-0.0274767509885923,0.028774466038041433,0.33399782798042715,0.3137922142692682,0.38961547437749044,0.6015150211807267
pSA_3.764935806792,-0.017818455418046265,0.02819384220659619,0.32897800222334045,0.30556223705623964,0.38852354870482114,0.5937552985530835
pSA_4.037017258597,-0.0095952513678946,0.027748456337997253,0.3266770235322105,0.29848671543071886,0.38759635224587113,0.5882543066283398
pSA_4.328761281083,0.0025442540597014163,0.027247974628376574,0.32504783391276065,0.2899694268423285,0.3868696974625368,0.5825860671603817
pSA_4.641588833613,0.015124792857365961,0.026917077980038784,0.32405233260147304,0.2846158166316481,0.38423834854021255,0.5776289343776552
pSA_4.977023564332,0.021787232794176603,0.02651902592644693,0.32267676041334015,0.27816430354088467,0.3815257158442481,0.5718894502661327
pSA_5.336699231206,0.0284105446366207,0.026266592024030026,0.32144739920610255,0.2743687529109885,0.37904445146855953,0.5676982818534857
pSA_5.722367659350,0.035796363332631094,0.02606048728739845,0.3191603800706635,0.2714483101066702,0.37996417664436904,0.5656149828281166
pSA_6.135907273413,0.04268117900698078,0.02594157850987831,0.3177696855615485,0.26966881269371795,0.38127811669958644,0.5648644473460056
pSA_6.579332246576,0.0502796268265407,0.025985306499526552,0.31755706477717877,0.2705329166888362,0.3818153159535301,0.5655205424197781
pSA_7.054802310719,0.05696652376038625,0.02629158407183688,0.3197786663753987,0.275463819633065,0.3805768739117703,0.5683110665402548
pSA_7.564633275546,0.06657573095230924,0.026488417513962983,0.32401561811528884,0.27715488680989075,0.37986418278283013,0.5710496908557988
pSA_8.111308307897,0.07822679406121415,0.02659003816026435,0.32542830682055984,0.27815905182695977,0.38114331969818593,0.5731895595210396
pSA_8.697490026178,0.08782308946630611,0.026667644803731592,0.3264247072116713,0.27878047626724645,0.3832640170017321,0.5754675926186652
pSA_9.326033468832,0.10081848736733341,0.026907762759307785,0.3290677227407962,0.2817546888266094,0.3848342083571271,0.5794554674411571
pSA_10.000000000000,0.11465113601869578,0.02735515271261207,0.3330115347121997,0.2879870167332402,0.38662214919499727,0.5859265229586769
