,bias,bias_std_err,tau,phi_S2S,phi_w,sigma
freq_6.1359,-0.25962580922694095,0.04202890607881921,0.41741724340435593,0.5000934837836144,0.49379981585086813,0.8174159930833717
freq_6.5793,-0.26625347236572616,0.04286066339260967,0.41792238634002526,0.5146333645514682,0.4914684619896658,0.8252562450803952
freq_7.0548,-0.2753320378814638,0.04409801508987206,0.41530287737656024,0.5373937556030262,0.48745216046439815,0.8359893164746692
freq_7.5646,-0.2834376988286779,0.04520440341682189,0.41989965146319,0.5556108089094566,0.4790967251090233,0.8453122265093059
freq_8.1113,-0.29080084061829636,0.045670412659577636,0.42424928263270834,0.5617737832062686,0.4804965282909486,0.8523227974258963
freq_8.6975,-0.30512917423234787,0.04723415577427505,0.41729323830663795,0.5905542484280721,0.48026713071344745,0.8680694004033395
freq_9.3260,-0.32626671733405577,0.04924412774794252,0.4176618982344306,0.6237598571269112,0.4810568981481545,0.8915904664450469
freq_10.0000,-0.33518792835937433,0.051064784768641465,0.4286998340206866,0.6501751154291254,0.481852672312236,0.9158019579729473
freq_10.7227,-0.3453484145452829,0.05264518885570271,0.428594717084313,0.6760088865731295,0.4830397752476698,0.9348844156951939
freq_11.4976,-0.3671491605552104,0.054266531134171715,0.425513979791724,0.7032678383079418,0.48369091523409646,0.9537319858726114
freq_12.3285,-0.37585988178472546,0.05586951774622867,0.42856026615690024,0.7284423484328494,0.4824637248317347,0.9731718257827595
freq_13.2194,-0.3780310725539222,0.05789462760364524,0.43158684614657994,0.7605650730674649,0.47845306369916174,0.9968168188288077
freq_14.1747,-0.37714446566395293,0.059440127736432105,0.43059493755141603,0.7855589476142655,0.4783145555734641,1.0155292583156728
freq_15.1991,-0.3707321858805759,0.06027046626623603,0.4296050279189924,0.7985221001897064,0.4837446531056808,1.0277192777762774
freq_16.2975,-0.35315738851247713,0.06168174725449272,0.42508119299883024,0.8214990723283998,0.4900154633245866,1.0467425188531034
freq_17.4753,-0.3290789140668469,0.06302796526019064,0.4280771957054676,0.8414325839231582,0.4963750224094506,1.0666053823428057
freq_18.7382,-0.2985364147817517,0.0630742309229809,0.4257590623527639,0.8423162773598121,0.5009639982736311,1.0685187962067393
freq_20.0923,-0.26006668401699473,0.06352206366554057,0.41887215503583675,0.8508255775438401,0.5038013683605304,1.073859331769817
freq_21.5443,-0.23065275254318582,0.06567738493790076,0.4211612984493657,0.8828787178805564,0.5177239041109629,1.1067473563039887
freq_23.1013,-0.2269481077077877,0.0714358768694348,0.4254624996702504,0.968330551094184,0.5576963137155581,1.1957037982460146
freq_24.7708,-0.222163225783639,0.08378251735039344,0.4336681895683089,1.150553093803138,0.6413928460481111,1.386803988768825
freq_26.5609,-0.15476908736006756,0.09558520078859578,0.44640071936742576,1.3239057341418325,0.7055003397555948,1.5651615649959716
freq_28.4804,0.05848019863081353,0.07952138105240354,0.4258182730408529,1.0856451826467137,0.6500437553415834,1.3351043210618783
freq_30.5386,0.24913402797013806,0.0732697622863338,0.42129654372951475,0.9908945543022348,0.6344046254875156,1.2497327811753256
freq_32.7455,0.46331324493215986,0.06976714012122393,0.4221755272912188,0.9360675496404263,0.6321254464219438,1.2058346542323257
freq_35.1119,0.6959634381851348,0.06782105540322263,0.43088626762320803,0.9022894096130646,0.6421453433575234,1.1883348839118977
freq_37.6494,0.9515149401344792,0.06750439824051975,0.4356081968268381,0.8952385905937269,0.6505377928783252,1.1892880455104116
freq_40.3702,1.2296606305317588,0.06776549417932469,0.4358820362902634,0.8984447056486774,0.6589739487984685,1.1964291470303337
freq_43.2876,1.542873400326388,0.06266401682784002,0.4358678349427441,0.8152655518314927,0.673612275769363,1.1438497224757995
freq_46.4159,1.8989230478502712,0.060185293359516306,0.441164095179753,0.7704854609609276,0.699897225915314,1.1305439979372298
freq_49.7702,2.2190094044932325,0.060159770608330214,0.45151517606388053,0.7617082902086415,0.7431128268737928,1.1559767069681501
freq_53.3670,2.371552207724955,0.058926504745088946,0.4599240808168989,0.7366268705781226,0.7593163112449822,1.153564288236973
freq_57.2237,2.468746458548286,0.05842858663847746,0.4418291086781459,0.7350863064835101,0.7510436788298311,1.1400137923574172
freq_61.3591,2.5033295345589583,0.0588001910277187,0.4167804493718578,0.7477622773204383,0.7587537129673234,1.143923757644606
freq_65.7933,2.391862304789232,0.060347975808041944,0.3873141907222904,0.7775202772738894,0.7895005573904885,1.173823323173816
freq_70.5480,2.070799855396339,0.06346011229570393,0.3803783061654475,0.8232550069111741,0.8426835614885109,1.2379628617242817
freq_75.6463,1.5184316490011645,0.06789708880951696,0.39705415557617946,0.8819341983185554,0.9136195491702154,1.330473830351463
freq_81.1131,0.6891323800060595,0.07364799936118342,0.41307060079919466,0.9630905040396454,0.9737592767543081,1.4305166092293438
freq_86.9749,-0.5405063847518051,0.08133048004112403,0.4195152525309098,1.0808500908346867,0.9988953941838143,1.5303666144048822
freq_93.2603,-2.0302873089564772,0.09099546935405495,0.41642044380200616,1.2358759533984502,0.968763922690151,1.6245919167935057
freq_100.0000,-2.410828337908733,0.09864193181647644,0.4186606402422231,1.3556589616219823,0.9456002874133191,1.7050653522578456
