,bias,bias_std_err,tau,phi_S2S,phi_w,sigma
freq_16.2975,-0.35892208431031325,0.061844072163352984,0.4256560443007366,0.8240124750449718,0.48905819225315916,1.0485025238355026
freq_17.4753,-0.32535477238296484,0.06309640103604727,0.428964340206548,0.8423826425130213,0.495387345035762,1.0672523334233759
freq_18.7382,-0.2838341711785065,0.0630074611980666,0.4270113002762771,0.8410301106474483,0.5000736060539617,1.0675878928927158
freq_20.0923,-0.2310865186381741,0.063420419020702,0.4201219487354037,0.8489911001544861,0.5029980311991611,1.0725182326380238
freq_21.5443,-0.18154195571419857,0.06586557106010484,0.4221658006629019,0.8856674822627887,0.5169054216816354,1.1089734295062823
freq_23.1013,-0.1537089223237092,0.07253319993641957,0.4260444252935105,0.9853568717852944,0.5568248150680765,1.209336963701092
freq_24.7708,-0.12297680339376797,0.086212794167513,0.43392386135389854,1.1879277839489528,0.6405004903688055,1.4176400161863476
freq_26.5609,-0.027759557270677533,0.09933401292860973,0.446348839713164,1.381118873066406,0.7047845324050236,1.613517234296205
freq_28.4804,0.2151638731874165,0.0840399398128009,0.4256289571266057,1.1554521327460754,0.6491153683026382,1.3919699715075773
freq_30.5386,0.4375963206034742,0.07911128558688393,0.4199668603186042,1.0819674212613672,0.633198989710512,1.3221068886467735
freq_32.7455,0.6857797586588855,0.07752373275722164,0.4204527347850383,1.0575411078464867,0.6305658725728519,1.3010714879002439
freq_35.1119,0.9549445935171779,0.07795030983738992,0.42823971762532664,1.06167023409705,0.6401816295484062,1.3116270279811855
freq_37.6494,1.2497183584882,0.08057612288239398,0.432323401942754,1.1007813093870842,0.6481664907237873,1.3486077319445002
freq_40.3702,1.5698910974280114,0.08415732523068621,0.4319922442486289,1.1554339484727976,0.6560330353730529,1.3971486148134664
freq_43.2876,1.928436372955526,0.08300692476844994,0.4304117099962332,1.1368367683110454,0.6699907088591779,1.3879984250147428
freq_46.4159,2.332735957830087,0.08448393581013143,0.4342339457056115,1.156654182480329,0.6956268055294061,1.417852132637021
freq_49.7702,2.7028748024146525,0.08820144454114559,0.4437581018358763,1.2084319340127878,0.738088339507634,1.4839148860376066
freq_53.3670,2.9065318554427253,0.0916432539237624,0.45101860544660766,1.258759530370488,0.7528484716584066,1.5344947569268306
freq_57.2237,3.0516815965697175,0.09568640729406222,0.43161027996164564,1.3252298619573073,0.7419114898319958,1.5789092056026164
freq_61.3591,3.128703732074685,0.09900489968510724,0.4043643326360298,1.380158127336334,0.7450865275191618,1.6197224772939594
freq_65.7933,3.0524130178574547,0.10191554942015,0.37197437994712845,1.4276520772405377,0.7677598237817694,1.663132748760509
freq_70.5480,2.7657862354564213,0.10625933573772481,0.3601911305274071,1.4920535919696054,0.8077952931933934,1.7345013137860155
freq_75.6463,2.2523514168447836,0.11195209366659681,0.369472785284537,1.572580941974144,0.862833263636314,1.83139351286486
freq_81.1131,1.466545118470992,0.11776285385530638,0.37656866599123257,1.655690434190379,0.9106306699764276,1.9267493327305605
freq_86.9749,0.2878663167542977,0.12287767685836254,0.37626341870518865,1.7314630793875185,0.9276556248828959,2.000020878369699
freq_93.2603,-1.139712350668383,0.12932600647580297,0.37675421630337913,1.8304125539090264,0.8926449246716138,2.0710308589087054
freq_100.0000,-1.5584845246596672,0.13308516665336106,0.38546937132121173,1.8871736152883511,0.8665104687429137,2.1120727456478248
