,bias,bias_std_err,tau,phi_S2S,phi_w,sigma
pSA_1.747528400008,-0.3857698410759107,0.0364146531374403,0.3509519633024661,0.43932002421199673,0.41366883615551187,0.6980625116891327
pSA_1.873817422860,-0.3990503224980231,0.03636500657695478,0.3542976294077578,0.43705919326999537,0.41465705807752173,0.6989191830528629
pSA_2.009233002565,-0.4072602498604152,0.0360696732280063,0.35697148246099103,0.4310722408284459,0.4134726815061684,0.6958531270714795
pSA_2.154434690032,-0.40657061238519093,0.035506694721942435,0.3617608279611714,0.4193752214960275,0.4133453689241529,0.6910867290456665
pSA_2.310129700083,-0.40322607814754396,0.0350149582002605,0.36538628894138625,0.40970735861063623,0.40997922927298236,0.6851643804820353
pSA_2.477076355992,-0.39844661155639893,0.034322907692358656,0.36376917881945076,0.39855408506443124,0.4069332182435786,0.6758461498674084
pSA_2.656087782947,-0.3858381602176796,0.03395338857738939,0.3622670078062976,0.3931716631279977,0.4030183607433878,0.6695111206903521
pSA_2.848035868436,-0.3632934572107912,0.03354520269691787,0.36185806981851343,0.38658692822936674,0.3993267549908229,0.6632138214950729
pSA_3.053855508833,-0.33862980988778707,0.03298733241837691,0.3567511038680989,0.3789686989147023,0.3982544367169674,0.6553588492062637
pSA_3.274549162878,-0.30975971874940755,0.032224346373911646,0.3516861007481106,0.3678437871870209,0.3957401336382582,0.6446723342935751
pSA_3.511191734215,-0.2847069238176375,0.03136353927347595,0.34719049876974306,0.3547360160495407,0.39270470996029494,0.6329264354912681
pSA_3.764935806792,-0.26302415637374044,0.03061124729397808,0.34022092313540525,0.34440690570958143,0.39142900938697683,0.6225616938338125
pSA_4.037017258597,-0.24340371200536753,0.0299755524923653,0.33654236077522953,0.33459128914668607,0.3907351581810629,0.6147243733640194
pSA_4.328761281083,-0.22054384496239318,0.029349923626351655,0.3340224240705001,0.3243192539237531,0.390417423598395,0.6076016152848851
pSA_4.641588833613,-0.19821546047039038,0.02895079522896121,0.3324144348515163,0.3180872806902255,0.38793070537850943,0.6018048743654567
pSA_4.977023564332,-0.18301361235603344,0.028524652258040895,0.3300821303707609,0.3116351661945997,0.3857341286169798,0.5957025327956366
pSA_5.336699231206,-0.16994724941155517,0.028313973558268292,0.3286138831836933,0.3087158133496547,0.3838492478191325,0.592142535783842
pSA_5.722367659350,-0.15933696815005186,0.0281234682769564,0.32677162844142077,0.30589736822220537,0.38485703066660043,0.5903116389611864
pSA_6.135907273413,-0.15008772398819076,0.027999312276199444,0.3265643482540821,0.3035545817708746,0.3856491821958999,0.5895039859009186
pSA_6.579332246576,-0.14091881526534028,0.028003801668431385,0.32706613384964833,0.30331459465913546,0.3861513365472308,0.589987164234786
pSA_7.054802310719,-0.13357258884855513,0.0282796039795434,0.33054159012194745,0.3070091856475558,0.3846824872239237,0.5928684498681854
pSA_7.564633275546,-0.12400421221064803,0.02835675725052669,0.3356060987541894,0.30596970581620636,0.38467717127810425,0.595168413561058
pSA_8.111308307897,-0.1134621399867054,0.02841297829470187,0.3378167994427124,0.30571296127988284,0.38605130156696194,0.5971735192737353
pSA_8.697490026178,-0.10529423421062786,0.028500468991449104,0.3394713809476156,0.3062461926700048,0.3878834105322243,0.5995674183721668
pSA_9.326033468832,-0.09391733180878167,0.028745250926929193,0.3429029328684615,0.308851151107047,0.38975074840834506,0.6040505780104889
pSA_10.000000000000,-0.08127828314337476,0.029156593896711474,0.34782067949973766,0.3138528286861244,0.3916154077851045,0.6106107195068186
