,bias,bias_std_err,tau,phi_S2S,phi_w,sigma
freq_6.5793,-0.38108992215560805,0.04305338976648376,0.41807253972989117,0.5178866005616763,0.49159502511353953,0.8274399363300713
freq_7.0548,-0.3975111634093159,0.04427975963712424,0.41555487078413406,0.5403746209269785,0.4876685939062723,0.8381594353444426
freq_7.5646,-0.41125572904673807,0.045452234115393016,0.420154882996712,0.5596924821206888,0.4793133638766983,0.8482494332678299
freq_8.1113,-0.42374447243424906,0.04593379614834688,0.4245780645940405,0.5660889973290619,0.4807248711037509,0.8554646033174966
freq_8.6975,-0.44274832184706087,0.047413732353099126,0.4178273859990657,0.5933554144466766,0.4804288176459625,0.8703230556343415
freq_9.3260,-0.4681042456751397,0.049420430504268344,0.4182589443457001,0.6264646222229,0.4812063992626475,0.8938445424755822
freq_10.0000,-0.4826014255632093,0.05134811894695273,0.4292134548442387,0.6546614793792491,0.4819805901714652,0.9192992612334616
freq_10.7227,-0.5023236705803635,0.05302358278420646,0.4290388001401095,0.6820490365196611,0.48309571716070826,0.939492763240932
freq_11.4976,-0.5351516962655701,0.054563605050158406,0.42607840203610503,0.7079304344953039,0.4835736565324258,0.9573671114355721
freq_12.3285,-0.553433441804533,0.05610808501378844,0.42933596027586046,0.732107432629931,0.4820843855219409,0.976071726084744
freq_13.2194,-0.5629528749473576,0.058200982877144904,0.43248884869703047,0.7652790261469749,0.4779074235395538,1.0005468992415896
freq_14.1747,-0.5666513280723431,0.05987169527920488,0.4315036633602929,0.7922757266780424,0.47746649685502707,1.0207205759636593
freq_15.1991,-0.5611303428852344,0.060722235733885105,0.4306950614667418,0.8055172743431616,0.48271531740442614,1.0331361928099958
freq_16.2975,-0.5400622607769446,0.06210699698135037,0.4263174826703392,0.8279933887797762,0.48917603479540483,1.0519566725448097
freq_17.4753,-0.5105544767210769,0.06337959598272068,0.42963343150618305,0.8466764073474667,0.49550605518875906,1.0709678216245888
freq_18.7382,-0.47408918353969337,0.06342647212406015,0.4277057081869442,0.8474634121719324,0.5001859221809833,1.07299224812383
freq_20.0923,-0.42932442337196175,0.06442454533439353,0.4205598262671863,0.8646788529319842,0.503123338861353,1.0852065150397199
freq_21.5443,-0.3933505879513209,0.06770188435418033,0.42211414930778773,0.9144316061506783,0.5170413313356764,1.1321206895391123
freq_23.1013,-0.3820095255385073,0.07518541677068771,0.42551815812005295,1.026603034901448,0.5569478182818546,1.2430488190122155
freq_24.7708,-0.3639828661939019,0.08931834251722057,0.43339918347510537,1.2355911039221081,0.6405785641704773,1.4576903392706737
freq_26.5609,-0.27533020855094587,0.10269380264882057,0.44589444080530777,1.4322478318727945,0.7048504192104651,1.6573985090214627
freq_28.4804,-0.03718283186226948,0.08771395073929618,0.42478161103985373,1.211968242590967,0.6491799852785161,1.4390069810160286
freq_30.5386,0.18092171729450632,0.08336753667317802,0.41926724971427076,1.1476690584742526,0.6331274965865339,1.3761466932693176
freq_32.7455,0.425267356492937,0.08209670328438519,0.4190728114273966,1.1283855403302452,0.6305712721086455,1.3588583730885118
freq_35.1119,0.6908967594691258,0.08299809697142368,0.42681479416525714,1.1399373027916853,0.64014725195381,1.37528776152423
freq_37.6494,0.9825190718117599,0.08604378856532233,0.43101316654228794,1.1852787688252364,0.6480844458218902,1.4179815085102292
freq_40.3702,1.2999264872175604,0.08997757676105507,0.43082684760776774,1.244944738435,0.6559201785203549,1.4716420947250768
freq_43.2876,1.656193487141056,0.0893183361960694,0.4292487581147273,1.234047312316099,0.6698806017044519,1.4682871946310578
freq_46.4159,2.058631616465956,0.09116015996106556,0.4332315791339057,1.2594441911600547,0.6955763201236305,1.5025696951963303
freq_49.7702,2.4275162142313342,0.09511495517247472,0.4431869371026886,1.3147050817703718,0.7381950724493475,1.5715584870566541
freq_53.3670,2.630820454158288,0.09888312305140887,0.4510876971617629,1.3696587164187592,0.753366107275465,1.6269620774879705
freq_57.2237,2.7770075847778655,0.10330593002277039,0.43273382224567675,1.4409085695320192,0.743125276516958,1.6780081177588408
freq_61.3591,2.856991653076774,0.10703709560534069,0.40670783300424623,1.5011837775755004,0.7473997941183403,1.7255638057548024
freq_65.7933,2.7856067134386255,0.11040532847370288,0.37530808381287084,1.5548216604040113,0.7718704649257444,1.7759815787505961
freq_70.5480,2.504909271945275,0.11523269116443247,0.36410610973501434,1.6260071989111369,0.814342942674979,1.8546231688248027
freq_75.6463,1.997308380438549,0.1213591371506319,0.3740593549430015,1.7127645029144045,0.8717541418374298,1.9579167314456238
freq_81.1131,1.216965034982864,0.12750162321110242,0.38203136711293667,1.800548300914338,0.9210721762786251,2.058226446069123
freq_86.9749,0.04325658877061788,0.13285587125625625,0.3817994435975182,1.8796434276193126,0.9385089285913041,2.1353288363082275
freq_93.2603,-1.3803968684104417,0.13958210962240297,0.3796497907152383,1.9826194831537165,0.9030007567475098,2.211407774531285
freq_100.0000,-1.7912432188700482,0.14351437548626453,0.3843443314069463,2.042304915612301,0.8752447388517525,2.25494640430909
