,bias,bias_std_err,tau,phi_S2S,phi_w,sigma
pSA_1.232846739442,-0.021799711244964735,0.03326857114042424,0.3412750620476871,0.3865338041781725,0.4261560415948043,0.6689439599367462
pSA_1.321941148466,0.005283652484931699,0.03278271581445828,0.3351959156761327,0.3809898891542049,0.422374069458424,0.6602343917689868
pSA_1.417474162927,0.02710804121199121,0.032544965174151785,0.32748701849404804,0.3807897746702124,0.4164926382064152,0.6524681735193311
pSA_1.519911082953,0.03145745605396292,0.03225906793350803,0.3210379167478807,0.37889185908570516,0.4127765397780525,0.6457622292007974
pSA_1.629750834621,0.026862841356695383,0.03218584198064622,0.3209605677962894,0.3783814724306125,0.4075296578201893,0.6420814954208814
pSA_1.747528400008,0.01909960774176297,0.032253081193471554,0.32154890393337615,0.3797164719721055,0.4047535959547998,0.6414076474022115
pSA_1.873817422860,0.005919279467627233,0.032189230812273796,0.3236334924969524,0.37767198207352354,0.40536840215883535,0.6416372066658277
pSA_2.009233002565,-0.004035169766731491,0.03207215803251976,0.3258133797247806,0.374792234231036,0.4049039855419082,0.6407580001492745
pSA_2.154434690032,-0.013781333956128183,0.031542820533422035,0.32936505473623484,0.36405193285285425,0.4041185042331524,0.6358670572996705
pSA_2.310129700083,-0.023564198799235152,0.031206907421257996,0.3335705223646851,0.3565256428953574,0.40220416305650347,0.6325725383010072
pSA_2.477076355992,-0.034729799584004545,0.030712277400255533,0.33403247456295915,0.3477234063306779,0.4000857876502414,0.6265444109179953
pSA_2.656087782947,-0.04074285301349139,0.03044489074122017,0.3331770888832085,0.343732264409782,0.3969397246087344,0.6218681428771083
pSA_2.848035868436,-0.03821450605016055,0.030309095399518284,0.3347473860323643,0.3410932127364595,0.39339113983234925,0.6189967537305631
pSA_3.053855508833,-0.032822145059609044,0.03004940930224392,0.33263742064722923,0.3373525188899263,0.3931883681207259,0.6156715589026825
pSA_3.274549162878,-0.023204363922239464,0.029537495649344884,0.330327189278578,0.32918558180283947,0.39235759251177005,0.6094453869258439
pSA_3.511191734215,-0.01571464905763722,0.02867200961158969,0.32703951713496326,0.3152214967184401,0.38956792516288996,0.598400038500168
pSA_3.764935806792,-0.009888366968542676,0.028102784993288686,0.3222205519389474,0.30718777174084005,0.38811759228138526,0.5906146600256735
pSA_4.037017258597,-0.0057578904780064425,0.02758571584288858,0.3202966978109068,0.2986285971130301,0.38717454991594547,0.5845281393952585
pSA_4.328761281083,0.002287195285076193,0.026995402491882446,0.3188251128603905,0.2883483091395514,0.38663007793356513,0.5781669457319345
pSA_4.641588833613,0.011966902598271751,0.026706581420242168,0.31858354476736295,0.2834648943077399,0.3837795373369974,0.5737024965781797
pSA_4.977023564332,0.016291801320459973,0.02627902971972113,0.3173086215881164,0.27643363473789223,0.3809685861765971,0.5676595629441542
pSA_5.336699231206,0.0214321920509071,0.02602082545895199,0.31599417666933743,0.27253006264133334,0.37878828437899287,0.5635650087745
pSA_5.722367659350,0.027179597030164003,0.0257980079066892,0.31378704444747196,0.26919134557831553,0.3800508107272291,0.561573600280291
pSA_6.135907273413,0.032612631102010375,0.025648217055850506,0.3124522191649825,0.26676136757034996,0.38152669936020855,0.560669812647177
pSA_6.579332246576,0.03926055502954471,0.02567664162795775,0.3118433467308304,0.2675146651668185,0.3821900417111709,0.5611413342133926
pSA_7.054802310719,0.04547568507485455,0.025977678235350878,0.31413811019397625,0.2723195211935783,0.3808666406490104,0.5638262780844867
pSA_7.564633275546,0.05455702630215826,0.026158518804752454,0.31801177582328044,0.27389091866158516,0.38020079073471996,0.5663041286825213
pSA_8.111308307897,0.06543531912982542,0.026189644670769553,0.3193426429869315,0.2736121955164295,0.3813175207623108,0.5676675160739031
pSA_8.697490026178,0.07459600274611762,0.02627530227860871,0.3202092803970433,0.2744892778734967,0.38323161735219863,0.5698638604599242
pSA_9.326033468832,0.0867825154442242,0.02647321357315869,0.3224813962303604,0.2768390620734917,0.3848511034657152,0.5733624412561323
pSA_10.000000000000,0.0999849824325083,0.02688775948666923,0.3261926624761254,0.2826234812036762,0.3862850813843612,0.5792183088275704
